ID,ANO,Distribuição,Governo,Outros,Pessoal,Receitas,RCT,RCP,VAB,VALP,VATD
245,2022,3.39833987936805,3.39879598311758,3.40169449972128,3.39834903598135,3.3973210670466,3.39685978382106,3.39966009209687,3.39782545727856,3.39837005932134,3.39833960489683
444,2022,3.40762460373296,3.4050597338522,3.40169449972128,3.40494629628305,3.40869933360048,3.40088729236891,3.41721554564189,3.4109941772129,3.40881614301828,3.40762434133888
423,2022,3.3975247933555,3.39861207659184,3.40169449972128,3.39872273616949,3.39795829336905,3.40958124700088,3.38973811524854,3.39645996478005,3.39681885822633,3.39752451781869
79,2022,3.40174838904515,3.40280611083732,3.40169449972128,3.40110899434,3.4020307552409,3.39979310307956,3.40221811929754,3.40196565374376,3.40222096472726,3.40174811902059
365,2022,3.39893056682055,3.39992542656306,3.40169449972128,3.39866424524808,3.39783833610187,3.3972399012425,3.39964998541303,3.39854130242763,3.39909702497869,3.39893029312101
357,2022,3.40260027848026,3.40296413613903,3.40169449972128,3.40104162277449,3.40178608431499,3.40463208833225,3.40302886075116,3.40186794297875,3.40227752104905,3.40260000956469
38,2022,3.39847620375514,3.39900198086464,3.40169449972128,3.398371136992,3.39733190202288,3.39658525765509,3.39998773810643,3.3979232558207,3.39846680224008,3.39847592946206
479,2022,3.39958314888126,3.40025141678174,3.40169449972128,3.39909290488638,3.39851628167477,3.39930436361169,3.40021432947248,3.39901148524296,3.39956181946759,3.39958287603374
598,2022,3.39859976022915,3.39916336270534,3.40169449972128,3.39857653851981,3.39765871945402,3.39626808855551,3.40014625828228,3.39816325210901,3.39867263726484,3.3985994860975
535,2022,3.39831033372292,3.39877714167213,3.40169449972128,3.39823122574575,3.39709603591113,3.39771194476195,3.39927758918262,3.39786523705734,3.39834288247955,3.39831005921309
141,2022,3.39967282800999,3.39968823793677,3.40169449972128,3.39954728812336,3.3992264443297,3.39863881414548,3.40130228929417,3.39908147137898,3.39999557569691,3.39967255527951
587,2022,3.40351848883531,3.40068658304704,3.40169449972128,3.40138920371588,3.40219359695575,3.42147226846059,3.4014279930679,3.40458008069471,3.40335737245084,3.40351822111401
48,2022,3.44513736575944,3.42807898125673,3.40169449972128,3.45561128743741,3.48818465467519,3.39695229052021,3.47359692592553,3.45515151810254,3.4526463030071,3.44513715103436
215,2022,3.39824033971325,3.39872370957514,3.40169449972128,3.39833771706312,3.39726512246345,3.39623781959143,3.39970298733297,3.39773650501991,3.39827652647625,3.39824006511195
233,2022,3.39856768721248,3.39874602977195,3.40169449972128,3.39845047387082,3.39744565640695,3.39633479487038,3.40080637292227,3.39785785592143,3.39839527997118,3.39856741303892
50,2022,3.42394970757336,3.40921345202977,3.40169449972128,3.42869179691851,3.44542008212999,3.39713455048953,3.45019494560832,3.42933771624962,3.42869507648728,3.42394946614419
98,2022,3.40382793032915,3.39973681465436,3.40169449972128,3.40838100156374,3.41316839328947,3.41715855824996,3.39832888966994,3.40455248042915,3.40423412638652,3.40382766301008
653,2022,3.4223348101215,3.42592556910112,3.40169449972128,3.41569974572228,3.4244308412116,3.43268416882494,3.41415689707236,3.43550494459891,3.42469549788334,3.42233456663369
388,2022,3.40407545855427,3.40333844938236,3.40169449972128,3.40167279590901,3.40241545142634,3.40834522428883,3.40575869009315,3.40402014426359,3.40382108224621,3.40407519155686
263,2022,3.40108297164554,3.40206807502409,3.40169449972128,3.40027616410881,3.4002432114673,3.39962029205148,3.40178338683457,3.40076756531036,3.40131194482799,3.40108270075408
582,2022,3.39880886897357,3.39898289813308,3.40169449972128,3.39855516658196,3.39758468049931,3.39898109862101,3.39993801665306,3.39854896280544,3.39883009777499,3.39880859511509
142,2022,3.40031523848834,3.40055321891915,3.40169449972128,3.40050665334869,3.40055945299643,3.40075769989961,3.40030889325206,3.40022062029431,3.40048968936178,3.40031496659597
205,2022,3.39811063018245,3.39868159367195,3.40169449972128,3.39815945543917,3.39697478400798,3.39620343989169,3.39947178899554,3.39757708773796,3.39811232321189,3.39811035541162
143,2022,3.40477455291397,3.40382305106862,3.40169449972128,3.40735910541746,3.41087533609225,3.40436437721056,3.40323714896883,3.40633026218161,3.40572098656689,3.4047742868246
