CNPJ_CIA,SETOR_ATIV,ANO,Distribuição_do_Valor_Adicionado,Impostos_Taxas_e_Contribuições,Outros,Pessoal,Receitas,Remuneração_de_Capitais_de_Terceiros,Remuneração_de_Capitais_Próprios,Valor_Adicionado_Bruto,Valor_Adicionado_Líquido_Produzido,Valor_Adicionado_Total_a_Distribuir,VAB_Receitas,VALP_Receitas,DVA_Receitas,Pessoal_Receitas,Impostos_Receitas,Cap_Terceiros_Receitas,Cap_Proprio_Receitas,Outros_Receitas,Pessoal_DVA,Impostos_DVA,Cap_Terceiros_DVA,Cap_Proprio_DVA,Outros_DVA
16.922.038/0001-51,Comércio (Atacado e Varejo),2021,-24253,20733,0,67965,121215,5834,-118785,-35569,-46053,-24253,-0.293437280864579,-0.379928226704616,-0.200082498040672,0.560697933424081,0.171043187724292,0.048129356927773,-0.979952976116817,0,-2.80233373190945,-0.854863315878448,-0.240547561126459,4.89774460891436,0
03.802.115/0001-98,Comunicação e Informática,2021,313669,77843,0,295281,524249,15062,-74517,299220,284051,313669,0.570759314753104,0.541824590986344,0.598320645342194,0.563245709576938,0.148484784901831,0.0287306222806338,-0.142140471417208,0,0.941377694321084,0.248169248475304,0.0480187713800216,-0.237565714176409,0
04.065.791/0001-99,Comunicação e Informática,2022,536559,81706,0,385113,681638,52184,17556,605431,514244,536559,0.88820018836978,0.75442390242328,0.787161220471863,0.564981705832128,0.119867143557137,0.0765567647343605,0.0257556063482376,0,0.717745858330584,0.152277755102421,0.0972567788444514,0.0327196077225431,0
33.386.210/0001-19,"Construção Civil, Mat. Constr. e Decoração",2015,93059,15437,9550,71968,127259,6606,-10502,82742,81748,93059,0.650185841472902,0.642374999017751,0.731256728404278,0.565523852929852,0.121303797766759,0.0519098845661211,-0.0825246151549203,0.0750438082964663,0.773358836866934,0.165884009069515,0.070987223159501,-0.112853136182422,0.102623067086472
09.527.023/0001-23,"Saneamento, Serv. Água e Gás",2020,3149,569,0,2486,4375,659,-565,2518,2474,3149,0.575542857142857,0.565485714285714,0.719771428571429,0.568228571428571,0.130057142857143,0.150628571428571,-0.129142857142857,0,0.789456970466815,0.180692283264528,0.209272785011115,-0.179422038742458,0
61.022.042/0001-18,"Construção Civil, Mat. Constr. e Decoração",2016,35642,13171,0,17833,31345,432,4206,26923,26904,35642,0.858924868400064,0.858318711118201,1.13708725474557,0.568926463550806,0.420194608390493,0.0137821024086776,0.134184080395597,0,0.500336681443241,0.369535940744066,0.0121205319566803,0.118006845856013,0
33.161.340/0001-53,"Construção Civil, Mat. Constr. e Decoração",2011,-179195,54492509,-7.33280103304423E-12,1013519,1780971,57789639,-113474862,609892,-192533,-179195,0.342449147122553,-0.108105634510612,-0.100616461469614,0.569082259059805,30.5970782230592,32.4483885475957,-63.7151654911843,-4.11730512908084E-18,-5.65595580233823,-304.096146655878,-322.495822986132,633.247925444348,4.09207903850232E-17
07.820.907/0001-46,"Construção Civil, Mat. Constr. e Decoração",2021,-2321,1000,0,3588,6290,75,-6984,-3004,-3037,-2321,-0.47758346581876,-0.482829888712242,-0.368998410174881,0.570429252782194,0.158982511923688,0.0119236883942766,-1.11033386327504,0,-1.54588539422663,-0.430848772081,-0.032313657906075,3.0090478242137,0
00.000.208/0001-00,Bancos,2022,1299969,192952,0,1012055,1769378,4060,90902,1456135,1299969,1299969,0.82296434114135,0.734703946810687,0.734703946810687,0.571983487982783,0.109050751167925,0.0022945916587637,0.0513751160012162,0,0.77852241091903,0.14842815482523,0.00312315139822565,0.0699262828575143,0
04.065.791/0001-99,Comunicação e Informática,2021,317689,47048,0,225606,393627,22506,22529,333703,292484,317689,0.847764508024094,0.743048622172768,0.807081323181591,0.573146659146857,0.119524321248288,0.0571759559176581,0.057234386868787,0,0.71014734535977,0.148094520112437,0.0708428683397914,0.0709152661880015,0
60.851.615/0001-53,"Máquinas, Equipamentos, Veículos e Peças",2017,47403,23406,0,90825,157700,30927,-97755,32785,20802,47403,0.207894736842105,0.131908687381103,0.300589727330374,0.575935320228282,0.148421052631579,0.196112872542803,-0.619879518072289,0,1.91601797354598,0.493766217328017,0.652427061578381,-2.06221125245238,0
10.760.260/0001-19,Hospedagem e Turismo,2021,319275,40118,0,523438,890904,242361,-486642,460599,252011,319275,0.517001831847202,0.28287110620224,0.358371945798874,0.587535806327057,0.0450306654813538,0.272039411653781,-0.546233937663317,0,1.63945814736512,0.12565343356041,0.759097956307259,-1.52420953723279,0
18.593.815/0001-97,"Construção Civil, Mat. Constr. e Decoração",2018,294542,58457,0,212070,360619,18875,5140,294859,280177,294542,0.817646879393487,0.776933550367562,0.816767835305405,0.588072175897554,0.16210183046373,0.0523405588723833,0.0142532700717378,0,0.719999185175629,0.198467451161464,0.0640825417088225,0.0174508219540846,0
09.229.201/0001-30,Sem Setor Principal,2022,9156567,2074524,0,5957487,10110809,607525,517031,9079225,8887962,9156567,0.897972160289053,0.879055474195982,0.905621597638725,0.589219616353152,0.205178833859882,0.0600866854472278,0.0511364619784629,0,0.650624518992762,0.226561330245276,0.0663485561783144,0.0564655945836469,0
61.080.313/0001-91,"Máquinas, Equipamentos, Veículos e Peças",2014,3598,97,3738,694,1176,680147,-681078,1171,-1656,3598,0.995748299319728,-1.40816326530612,3.05952380952381,0.590136054421769,0.0824829931972789,578.356292517007,-579.147959183673,3.17857142857143,0.192884936075598,0.0269594219010561,189.034741523068,-189.293496386882,1.03891050583658
08.773.191/0001-36,Energia Elétrica,2016,265916,-23638,191989,38416,65023,25780,33369,57982,32779,265916,0.891715239223044,0.50411392891746,4.0895683065992,0.590806330067822,-0.363532903741753,0.396475093428479,0.513187641296157,2.9526321455485,0.144466673686427,-0.0888927330435175,0.0969479083620391,0.12548699589344,0.721991155101611
09.229.201/0001-30,Sem Setor Principal,2021,6543488,1475515,7145,4329721,7310945,338504,392603,6518686,6392279,6543488,0.891633844872311,0.87434374078864,0.895026292770634,0.59222453458479,0.20182274658064,0.0463009911851341,0.0537007185801562,0.000977301839912624,0.661683952045148,0.225493651092506,0.0517314313100291,0.0599990402672092,0.00109192528510788
04.032.433/0001-80,Comunicação e Informática,2011,2771868,543222,0,1987961,3353346,217400,23285,2892361,2733192,2771868,0.862529843326636,0.815064118048063,0.826597672891494,0.592829072812647,0.161994020300917,0.0648307690289043,0.006943810749025,0,0.717191799898119,0.195976864699185,0.0784308632301394,0.00840047217255656,0
18.593.815/0001-97,"Construção Civil, Mat. Constr. e Decoração",2020,203115,30438,0,158012,266513,17761,-3096,210809,189166,203115,0.790989557732643,0.709781511596057,0.762120421893116,0.5928866509326,0.114208312540101,0.0666421525404014,-0.0116166941199866,0,0.777943529527607,0.14985599291042,0.0874430741205721,-0.0152425965585998,0
09.601.322/0001-60,Telecomunicações,2011,2772632,543682,0,1988830,3353346,229538,10582,2891494,2732325,2772632,0.862271295595504,0.814805570316931,0.826825505032884,0.593088216962998,0.162131196721126,0.0684504372647499,0.00315565408401042,0,0.717307597979104,0.196088770525623,0.0827870413383384,0.00381659015693392,0
60.851.615/0001-53,"Máquinas, Equipamentos, Veículos e Peças",2021,3771,-5358,0,18371,30903,8221,-17463,9768,4905,3771,0.31608581691098,0.158722454130667,0.1220269876711,0.594473028508559,-0.173381225123774,0.266025952172928,-0.565090767886613,0,4.87165208167595,-1.42084327764519,2.18005833996287,-4.63086714399364,0
04.065.791/0001-99,Comunicação e Informática,2013,50473532,7245278,0,33803894,56702537,3093372,6330988,47457667,46643868,50473532,0.836958441559678,0.822606367683337,0.890145920631382,0.596161931872643,0.127776963489306,0.054554384400825,0.111652640868609,0,0.669735060348065,0.143546086689554,0.0612870127654233,0.125431840196957,0
23.864.409/0001-51,Sem Setor Principal,2020,1829332,478752,0,1236017,2072506,110834,3729,1832158,1789613,1829332,0.884030251299634,0.863501963323628,0.882666684680286,0.596387658226321,0.231001502528823,0.0534782528976997,0.00179927102744214,0,0.675665762147057,0.261708645560237,0.0605871432850899,0.00203844900761589,0
18.593.815/0001-97,"Construção Civil, Mat. Constr. e Decoração",2017,197539,37289,0,154910,258968,12727,-7387,204718,192514,197539,0.790514658181706,0.743389144604739,0.762793086404498,0.598182014766303,0.143990763337555,0.049145068116524,-0.0285247598158846,0,0.784199575779973,0.188767787626747,0.0644277838806514,-0.0373951472873711,0
02.105.040/0001-23,Securitização de Recebíveis,2019,6221,907,0,6762,11286,0,-1448,5634,5235,6221,0.499202551834131,0.463849016480595,0.551213893319156,0.599149388623073,0.0803650540492646,0,-0.128300549353181,0,1.0869635106896,0.145796495740235,0,-0.232760006429834,0
10.139.870/0001-08,Comunicação e Informática,2022,226017,14206,0,173411,289365,25285,13115,227542,199105,226017,0.786349420282342,0.688075613844107,0.781079259758437,0.599281184662969,0.0490937051820365,0.0873809894078413,0.0453233805055898,0,0.767247596419738,0.0628536791480287,0.111872115814297,0.0580266086179358,0
43.185.362/0001-07,"Máquinas, Equipamentos, Veículos e Peças",2013,10774,-29087,0,2032,3386,81380,-43551,13127,10272,10774,3.87684583579445,3.03366804489073,3.18192557590077,0.600118133490845,-8.59037212049616,24.034258712345,-12.8620791494389,0,0.188602190458511,-2.69974011509189,7.5533692222016,-4.04223129756822,0
18.174.270/0001-84,Comunicação e Informática,2022,58175,36459,0,95341,158718,21570,-95195,50869,58175,58175,0.320499250242569,0.36653057624214,0.36653057624214,0.60069431318439,0.229709295732053,0.13590141004801,-0.599774442722313,0,1.63886549204985,0.626712505371723,0.370777825526429,-1.636355822948,0
11.995.753/0001-09,Sem Setor Principal,2013,51831,705,0,68120,113108,3846,-20840,52212,50855,51831,0.461611910740178,0.449614527708031,0.458243448739258,0.602256250663083,0.00623298086784312,0.0340028998832974,-0.184248682674966,0,1.31427138199147,0.013601898477745,0.0742026972275279,-0.402075977696745,0
23.864.409/0001-51,Sem Setor Principal,2021,2269062,588825,0,1578643,2613161,107128,-5534,2316831,2253467,2269062,0.886600940393646,0.862352912813256,0.86832078084741,0.604112414045671,0.225330547945572,0.0409955605490821,-0.00211774169291521,0,0.695724929508317,0.259501503264344,0.0472124604792641,-0.00243889325192524,0
09.229.201/0001-30,Sem Setor Principal,2020,4979983,1106259,67610,3287465,5387878,303613,215036,4960180,4852933,4979983,0.920618469831722,0.900713230700472,0.924293942810138,0.610159509922088,0.20532369144216,0.056351127475418,0.0399110744526881,0.0125485395177842,0.660135787612126,0.222141119758843,0.060966673982622,0.0431800670805503,0.0135763515658588
03.802.115/0001-98,Comunicação e Informática,2022,403523,78638,0,339544,556161,22402,-37061,357431,326696,403523,0.642675412335637,0.587412637707426,0.725550694852749,0.6105138619932,0.141394308482616,0.040279703179475,-0.066637178802541,0,0.841448938474387,0.194878606671739,0.0555160424560682,-0.0918435876021937,0
86.550.951/0001-50,"Agricultura (Açúcar, Álcool e Cana)",2015,6875,883,0,23247,38045,13837,-31092,11289,6535,6875,0.29672755946905,0.171770272046261,0.180707057431988,0.611039558417663,0.0232093573399921,0.363700880536207,-0.817242738861874,0,3.38138181818182,0.128436363636364,2.01265454545455,-4.52247272727273,0
61.351.532/0001-68,"Construção Civil, Mat. Constr. e Decoração",2022,207609,11183,0,272837,445078,3561,-79972,235845,196960,207609,0.529895883418187,0.44252917466152,0.46645531794427,0.61300940509304,0.0251259329825334,0.00800084479574367,-0.179680864927046,0,1.31418676454296,0.0538656801969086,0.0171524355880525,-0.385204880327924,0
04.065.791/0001-99,Comunicação e Informática,2015,73251505,7754671,0,51303356,83523758,4393748,9799.73,71609.26,67158.53,73251505,0.000857351988400713,0.00080406499429779,0.877013998819354,0.614236682214419,0.0928438947873969,0.0526047690526568,0.000117328652764882,0,0.700372722717438,0.10586364061735,0.0599816754618216,0.000133781961203391,0
04.032.433/0001-80,Comunicação e Informática,2012,3240451,475376,0,2429361,3945615,285347,50367,3408042,3202020,3240451,0.863754319668797,0.811538885572971,0.821279065494226,0.615711619101205,0.120482104817627,0.0723200312245366,0.0127653103508579,0,0.749698421608597,0.146700567297577,0.0880578042994632,0.0155432067943629,0
09.601.322/0001-60,Telecomunicações,2012,3240845,475784,0,2430243,3945615,294629,40189,3407353,3201331,3240845,0.863579695434045,0.81136426133822,0.821378923184345,0.61593515839736,0.120585510750542,0.074672516198362,0.010185737838081,0,0.749879429593208,0.146808625528219,0.090911166686466,0.0124007781921073,0
10.851.805/0001-00,Comunicação e Informática,2017,447536,46130,0,359228,578126,32168,10010,469359,446218,447536,0.811862811912974,0.771835205474239,0.77411498531462,0.62136627655563,0.0797922944133286,0.0556418497005843,0.0173145646450774,0,0.802679560973866,0.103075506774874,0.071878016517107,0.0223669157341532,0
86.550.951/0001-50,"Agricultura (Açúcar, Álcool e Cana)",2019,18394,-63,0,6503,10442,11357,597,5611,4796,18394,0.537349166826279,0.459298984868799,1.76153993487838,0.622773415054587,-0.00603332694886037,1.08762689140011,0.057172955372534,0,0.353539197564423,-0.00342502990105469,0.617429596607589,0.0324562357290421,0
33.111.246/0001-90,"Construção Civil, Mat. Constr. e Decoração",2019,2629,0,0,3001,4805,0,-372,2251,1280,2629,0.4684703433923,0.266389177939646,0.547138397502601,0.624557752341311,0,0,-0.0774193548387097,0,1.14149866869532,0,0,-0.141498668695321,0
45.987.245/0001-92,Educação,2019,45519,11426,0,36480,58187,7046,-9433,48991,41883,45519,0.841957825631155,0.71979995531648,0.782288139962535,0.626944162785502,0.196366886074209,0.12109234021345,-0.162115249110626,0,0.801423581361629,0.251016059228015,0.154792504229003,-0.207232144818647,0
92.929.520/0001-00,"Máquinas, Equipamentos, Veículos e Peças",2013,52082,31475,0,31553,50218,4857,-15803,50218,44574,52082,1,0.887610020311442,1.03711816480147,0.628320522521805,0.626767294595563,0.0967183081763511,-0.314687960492254,0,0.605833109327599,0.604335470988057,0.0932567873737568,-0.303425367689413,0
04.065.791/0001-99,Comunicação e Informática,2016,88467,14277,0,60419,95811,5489,8282,84245,81556,88467,0.879283172078363,0.851217501122001,0.923349093527883,0.630606089071192,0.149012117606538,0.05728987277035,0.0864410140798029,0,0.682955226242554,0.161382210315711,0.0620457345676919,0.0936168288740434,0
10.851.805/0001-00,Comunicação e Informática,2016,431627,53158,0,344985,545522,25945,7539,449299,430124,431627,0.823612979861491,0.788463160055873,0.791218319334509,0.632394293905654,0.0974442827237032,0.0475599517526333,0.0138197909525189,0,0.799266496303521,0.123157263099852,0.0601097707047984,0.0174664698918279,0
04.032.433/0001-80,Comunicação e Informática,2013,3287249,388539,0,2486766,3925473,308324,103620,3448797,3241621,3287249,0.878568519003952,0.825791184909436,0.837414752311378,0.633494613260619,0.0989789001223547,0.0785444199972844,0.0263968189311199,0,0.756488480185103,0.118195792287107,0.0937939292095001,0.0315217983182898,0
09.601.322/0001-60,Telecomunicações,2013,3286397,388738,0,2487688,3925473,310249,99722,3447511,3240335,3286397,0.878240915171242,0.825463581076726,0.837197708403548,0.633729489414397,0.0990295946501224,0.0790348067608668,0.0254038175781619,0,0.756965150588928,0.118286987238608,0.0944039931876764,0.0303438689847879,0
08.773.191/0001-36,Energia Elétrica,2018,24814,18344,0,32235,50814,58477,-84242,33075,8889,24814,0.650903294367694,0.174932105325304,0.488329987798638,0.634372417050419,0.361002873223915,1.15080489628842,-1.65785019876412,0,1.29906504392682,0.739260095107601,2.35661320222455,-3.39493834125897,0
11.721.921/0001-60,Seguradoras e Corretoras,2015,31290,23023,0,98948,155931,8779,-99460,89751,78493,31290,0.57558150720511,0.503382906541996,0.200665679050349,0.634562723255799,0.147648639462326,0.0563005431889746,-0.637846226856751,0,3.1622882710131,0.73579418344519,0.28056887184404,-3.17865132630233,0
10.851.805/0001-00,Comunicação e Informática,2018,464224,53821,0,372634,586830,41500,-3731,487436,462262,464224,0.830625564473527,0.78772728047305,0.791070667825435,0.634994802583372,0.0917148066731421,0.0707189475657345,-0.00635788899681339,0,0.802703005445647,0.115937564623975,0.0893964982422279,-0.00803706831184945,0
15.101.405/0001-93,"Construção Civil, Mat. Constr. e Decoração",2015,463,1065,0,1973,3101,128,-2703,156,29,463,0.0503063527894228,0.00935182199290551,0.149306675266043,0.63624637213802,0.343437600773944,0.0412770074169623,-0.871654305062883,0,4.26133909287257,2.30021598272138,0.27645788336933,-5.83801295896328,0
10.851.805/0001-00,Comunicação e Informática,2020,422441,46356,0,352594,553561,47122,-23631,463059,420186,422441,0.836509436177765,0.759059977129892,0.76313360225883,0.63695599942915,0.0837414485485791,0.0851252165524667,-0.0426890622713667,0,0.834658567705313,0.109733666949941,0.111546937915591,-0.0559391725708442,0
10.851.805/0001-00,Comunicação e Informática,2021,471302,84240,0,384032,597976,47819,-44789,512871,470294,471302,0.857678234577976,0.786476380322956,0.788162066705018,0.642219754638982,0.140875219072337,0.079968092364911,-0.0749009993712122,0,0.814832103407157,0.178738897776797,0.101461483295212,-0.0950324844791662,0
36.542.025/0001-64,Comunicação e Informática,2022,796439,153110,0,541375,842412,16502,85452,794061,783250,796439,0.942604093958776,0.929770706020332,0.945426940736837,0.642648727700935,0.181751921862462,0.0195889897104979,0.101437301462942,0,0.679744462538876,0.192243222644798,0.0207197286923418,0.107292586123984,0
04.065.791/0001-99,Comunicação e Informática,2018,134239,19587,0,102592,159050,9334,2726,139465,132266,134239,0.876862621817039,0.831600125746621,0.844005029864822,0.645029864822383,0.123149952845017,0.0586859478151525,0.0171392643822697,0,0.764248839755958,0.145911396836985,0.0695326991410842,0.0203070642659734,0
61.022.042/0001-18,"Construção Civil, Mat. Constr. e Decoração",2011,12331,2742,0,13151,20291,3014,-6576,11915,11880,12331,0.587206150510078,0.585481247843872,0.607707850771278,0.648119856093835,0.135133803163964,0.148538761027056,-0.324084569513577,0,1.06649906739113,0.22236639364204,0.244424620874219,-0.533290081907388,0
10.851.805/0001-00,Comunicação e Informática,2019,438023,47752,0,372548,574467,36747,-19024,474760,436723,438023,0.826435635119163,0.76022295449521,0.762485921732667,0.648510706446149,0.0831240088638686,0.0639671208267838,-0.0331159144041346,0,0.850521547955244,0.109017106407654,0.0838928549414072,-0.0434315093043059,0
04.065.791/0001-99,Comunicação e Informática,2020,197069,28210,0,153658,235832,10242,4959,210423,187341,197069,0.892258048102039,0.794383289799518,0.835632992978052,0.651557040605177,0.119619050849757,0.0434292208012483,0.0210276807218698,0,0.779716748955949,0.143147831470196,0.051971644449406,0.0251637751244488,0
04.032.433/0001-80,Comunicação e Informática,2014,3249489,376889,0,2450517,3724720,325437,96646,3358475,3185016,3249489,0.901671803518117,0.855102128482141,0.872411617517558,0.657906366116111,0.101185860950622,0.0873722051590455,0.0259471852917803,0,0.754123802234751,0.115984082420344,0.100150208232741,0.0297419071121644,0
09.601.322/0001-60,Telecomunicações,2014,3249410,377046,0,2451298,3724720,325640,95426,3357855,3184396,3249410,0.901505348053008,0.854935673017032,0.872390407869585,0.658116046306837,0.101228011770012,0.0874267059000408,0.0256196438926953,0,0.754382487897803,0.116035218701241,0.1002151159749,0.0293671774260558,0
07.957.093/0001-96,Petróleo e Gás,2012,633604,-445523,0,214922,325393,2036979,-1172774,-762012,-822477,633604,-2.3418205062801,-2.52764195910791,1.94719615972071,0.660499764899675,-1.36918434016712,6.26005783775312,-3.60417710276496,0,0.339205560570956,-0.703156861383451,3.21490868113206,-1.85095738031957,0
36.542.025/0001-64,Comunicação e Informática,2021,664488,131912,0,464226,702709,28089,40261,667008,659772,664488,0.949195186058525,0.938897893722722,0.945609064349539,0.660623387490412,0.187719240823726,0.0399724494776643,0.0572939865577358,0,0.698622097013039,0.19851675274798,0.0422716437317152,0.0605895065072657,0
08.648.295/0001-19,Sem Setor Principal,2012,283999,57063,0,207700,313458,17182,2054,283790,280769,283999,0.905352551218983,0.895714896413555,0.906019307211811,0.662608706748592,0.182043527362517,0.0548143610946283,0.00655271200607418,0,0.731340603311983,0.200926763826633,0.0605002130289191,0.0072324198324642,0
04.065.791/0001-99,Comunicação e Informática,2017,135474,19685,0,101009,152306,7316,7464,140546,133734,135474,0.922787020865888,0.878061271387864,0.889485640749544,0.663197772904547,0.1292463855659,0.0480348771552007,0.0490066051238953,0,0.745596941110471,0.145304634099532,0.0540029821220308,0.0550954426679658,0
26.345.998/0001-50,Comunicação e Informática,2022,-20104,-1500,0,61226,92239,2143,-81973,-141642,-171878,-20316,-1.535597740652,-1.86339834560219,-0.217955528572513,0.663775626361951,-0.0162621017140255,0.0232331226487711,-0.888702175869209,0,-3.04546358933546,0.0746120175089534,-0.106595702347791,4.07744727417429,0
04.032.433/0001-80,Comunicação e Informática,2020,770295,139236,0,716381,1075965,109598,-194920,882581,759886,770295,0.820269246676239,0.706236727031084,0.715910833530831,0.665803255682109,0.129405696281942,0.101860190619583,-0.181158309052804,0,0.930008633056167,0.180756723073628,0.142280554852362,-0.253045910982156,0
08.648.295/0001-19,Sem Setor Principal,2011,288771,64793,0,220193,327216,21043,-17258,286480,282780,288771,0.875507310155983,0.864199794631069,0.882508801525598,0.672928585399247,0.198012933352892,0.0643092024839861,-0.0527419197105276,0,0.762517704340117,0.224375023807792,0.0728708907750432,-0.0597636189229528,0
04.065.791/0001-99,Comunicação e Informática,2019,160000,18460,0,132812,196736,13307,-4579,169315,153941,160000,0.860620323682498,0.782474991867274,0.81327260897853,0.675077260897853,0.0938313272608979,0.0676388662979831,-0.0232748454782043,0,0.830075,0.115375,0.08316875,-0.02861875,0
92.929.520/0001-00,"Máquinas, Equipamentos, Veículos e Peças",2012,50334,24796,0,23901,35403,5947,-4310,35403,29698,50334,1,0.838855464226196,1.42174392000678,0.675112278620456,0.700392622094173,0.167980114679547,-0.121741095387397,0,0.474848015258076,0.492629236698852,0.118150752970159,-0.0856280049270871,0
08.648.295/0001-19,Sem Setor Principal,2010,295801,72319,0,230400,339301,14036,-20954,296244,293693,295801,0.873100875034262,0.865582476915777,0.871795249645595,0.679043091532297,0.213141134273109,0.041367399447688,-0.0617563756074989,0,0.778902032109425,0.244485312760944,0.047450819976944,-0.0708381648473129,0
08.648.295/0001-19,Sem Setor Principal,2014,294035,60348,0,219737,323281,9795,4155,292690,290379,294035,0.905373343932987,0.898224764214414,0.909533811142628,0.679708983825217,0.186673513135631,0.0302987184523681,0.0128525957294119,0,0.747315795738603,0.205240872685225,0.0333123607733773,0.0141309708027956,0
04.032.433/0001-80,Comunicação e Informática,2021,930219,164909,0,802861,1180899,98728,-136279,1032295,922640,930219,0.874160279583605,0.781303058093876,0.787721049810356,0.679872707149384,0.139646997753407,0.0836041016208837,-0.115402756713318,0,0.863088154509852,0.177279758852485,0.106134146905191,-0.146502060267528,0
36.542.025/0001-64,Comunicação e Informática,2020,538755,96247,0,391614,572450,6325,44569,542229,535698,538755,0.94720761638571,0.935798759717006,0.941138964101668,0.684101668267971,0.168131714560224,0.0110489999126561,0.0778565813608175,0,0.726886989447894,0.178647065920502,0.0117400302549396,0.0827259143766647,0
36.542.025/0001-64,Comunicação e Informática,2018,366826,64605,0,272686,397527,5507,24028,367991,363935,366826,0.92570064423297,0.915497563687498,0.92277002568379,0.685955922490799,0.162517262978364,0.0138531470818334,0.0604436931327935,0,0.743366064564671,0.176118922868063,0.0150125672662243,0.0655024453010419,0
33.111.246/0001-90,"Construção Civil, Mat. Constr. e Decoração",2020,1739,0,0,2445,3558,0,-706,2108,1739,1739,0.592467678471051,0.48875772906127,0.48875772906127,0.687183811129848,0,0,-0.198426082068578,0,1.40598044853364,0,0,-0.40598044853364,0
36.542.025/0001-64,Comunicação e Informática,2019,435195,78662,0,322177,465843,4512,29844,437744,431749,435195,0.939681394804687,0.926812252196555,0.934209594219512,0.691599959643056,0.168859465528086,0.00968566663017368,0.0640645024181967,0,0.740304920782638,0.180751157527086,0.0103677661737842,0.0685761555164926,0
04.032.433/0001-80,Comunicação e Informática,2018,1293277,281966,0,1046727,1509340,188019,-223435,1294510,1227877,1293277,0.857666264724979,0.813519154067341,0.856849351372123,0.693499807863039,0.186814104177985,0.12457034200379,-0.148034902672691,0,0.809360253062569,0.218024444879171,0.145381847817598,-0.172766545759338,0
04.032.433/0001-80,Comunicação e Informática,2015,2940438,265634,0,2450906,3443903,450676,-226778,3055406,2854715,2940438,0.887192815825533,0.828918526450948,0.853809761773197,0.711665224020537,0.0771316729884669,0.130861990015398,-0.0658491252512048,0,0.833517319528587,0.090338242125833,0.153268322610441,-0.0771238842648612,0
09.601.322/0001-60,Telecomunicações,2015,2940321,265663,0,2451783,3443902,450676,-227801,3054947,2854257,2940321,0.887059794384393,0.828785778457111,0.853776036600345,0.711920083672532,0.0771401160660205,0.130862028013573,-0.0661461911517807,0,0.83384875324837,0.0903516996953734,0.153274421398208,-0.0774748743419511,0
11.721.921/0001-60,Seguradoras e Corretoras,2017,16039,16378,0,73250,101125,7685,-81274,66042,56372,16039,0.653072929542645,0.55744870210136,0.158605686032138,0.724351050679852,0.161957972805933,0.0759950556242274,-0.803698393077874,0,4.56699295467298,1.0211359810462,0.479144585073882,-5.06727352079307,0
36.542.025/0001-64,Comunicação e Informática,2015,409581,55805,0,335909,463239,11392,6475,412435,406772,409581,0.89032875038587,0.87810395929531,0.884167783800587,0.725131087840186,0.120466972772154,0.0245920572317961,0.0139776659564501,0,0.820128375095524,0.136248995925104,0.0278137901904629,0.0158088387889087,0
08.648.295/0001-19,Sem Setor Principal,2013,292522,58835,0,229071,314288,13256,-8640,291453,289339,292522,0.927343710227562,0.920617395509851,0.930745049126915,0.728856971949295,0.1872009112661,0.0421778750699995,-0.0274907091584788,0,0.783089818885417,0.201130171405911,0.0453162497179699,-0.0295362400092984,0
04.032.433/0001-80,Comunicação e Informática,2017,1899027,555161,0,1376557,1886899,353692,-386383,1619595,1531404,1899027,0.858336879716402,0.811598289044618,1.00642747704037,0.729534013214274,0.294218715469137,0.187446174914503,-0.204771426557542,0,0.724874896460135,0.292339708703457,0.186249063336119,-0.203463668499711,0
10.851.805/0001-00,Comunicação e Informática,2022,149948,53399,0,336710,460138,110382,-350543,180752,143759,149948,0.392821284049568,0.312425837466151,0.325876150198419,0.73175873324959,0.11604996761841,0.239888902894349,-0.761821453563931,0,2.24551177741617,0.35611678715288,0.736135193533758,-2.33776375810281,0
36.542.025/0001-64,Comunicação e Informática,2017,315885,48477,0,258045,343775,7275,2088,316834,312317,315885,0.921631881317722,0.908492473274671,0.918871354810559,0.750621772961966,0.141013744454949,0.0211620973020144,0.0060737400916297,0,0.816895389144784,0.153464077116672,0.0230305332636877,0.00661000047485636,0
11.721.921/0001-60,Seguradoras e Corretoras,2018,-79857,9730,0,66534,87029,6858,-162979,56401,47964,-79857,0.648071332544324,0.551126635948937,-0.917590688161417,0.76450378609429,0.111801813188707,0.0788013191005297,-1.87269760654494,0,-0.83316428115256,-0.121842793994265,-0.085878507832751,2.04088558297958,0
36.542.025/0001-64,Comunicação e Informática,2014,393718,37064,0,346740,452053,8984,930,400123,394427,393718,0.885124089431991,0.872523796988406,0.870955396822939,0.767033953983272,0.0819903860830478,0.0198737758625648,0.00205728089405446,0,0.880681096622456,0.0941384442672166,0.0228183623811967,0.002362096729131,0
36.542.025/0001-64,Comunicação e Informática,2016,356068,51869,0,300137,389441,8283,-4221,358590,352560,356068,0.920781325027411,0.905297593216944,0.914305376167378,0.770686702221903,0.133188339183599,0.0212689470292034,-0.0108386122673268,0,0.842920453396542,0.14567161328735,0.0232624105507937,-0.0118544772346855,0
11.395.624/0001-71,Farmacêutico e Higiene,2017,-1040228,45958,0,299770,388627,235719,-1621675,-1093089,-1117440,-1040228,-2.81269443450918,-2.87535348804895,-2.67667454911779,0.771356596427937,0.118257352165444,0.606543034838032,-4.17283153254921,0,-0.288177207304552,-0.0441806988467913,-0.226603206220175,1.55896111237152,0
