ANO,CNPJ_CIA,SETOR_ATIV,Receitas,VAB,VALP,VATD,Distribuição,Pessoal,Governo,RCT,RCP,Outros,Dist_Relat
2021,09.359.927/0001-97,Energia Elétrica,140058,80692,49919,52213,52213,6507,12320,49113,-15727,0,0.0806399643087295
2015,61.082.004/0001-50,Brinquedos e Lazer,217399,89570,42441,90489,90489,7218,30407,97760,-44896,0,0.0805850173049012
2022,60.537.263/0001-66,Serviços Transporte e Logística,1288573,569288,338646,361204,361204,45854,175614,297422,-157686,0,0.0805462261632074
2019,07.859.971/0001-30,Energia Elétrica,1982456,1424705,1411504,1824592,1824592,114562,351979,355736,594631,407684,0.0804110324593512
2017,62.307.848/0001-15,Bancos,1089995,363912,362898,362898,362898,29216,127700,639,205343,0,0.0802831453758051
2020,61.082.004/0001-50,Brinquedos e Lazer,186228,107848,76922,77220,77220,8635,31668,52615,-15698,0,0.0800663897336993
2014,03.220.438/0001-73,Energia Elétrica,8524586,3453017,3158746,2970527,2970527,276095,1906419,7451,780562,0,0.0799576138779508
2017,05.878.397/0001-32,Comércio (Atacado e Varejo),554450,443473,441179,473962,473962,35398,93402,92915,252247,0,0.0798199664917594
2017,02.429.144/0001-93,Energia Elétrica,40687927,17568374,16034340,17313396,17313396,1397454,12181755,2491145,1243042,0,0.0795437301141244
2010,05.878.397/0001-32,Comércio (Atacado e Varejo),354426,171557,170347,331774,331774,13645,81925,23444,212760,0,0.0795362474279685
2010,15.101.405/0001-93,Construção Civil Mat. Constr. e Decoração,17629,13743,13252,13662,13662,1087,1552,350,10673,0,0.0790948119042422
2023,33.000.167/0001-01,Petróleo e Gás,694684000,442402000,366382000,378747000,378747000,34895000,183700000,34986000,125166000,0,0.0788762256951822
2010,02.107.946/0001-87,Telecomunicações,40138435,25021464,17057894,19019151,19019151,1973117,10598552,5015051,1432431,0,0.0788569765542096
2010,02.558.074/0001-73,Telecomunicações,23907267,14295940,11514575,11831709,11831709,1125764,7330565,1481547,1893833,0,0.0787471128166458
2010,03.220.438/0001-73,Energia Elétrica,2235310,1129690,1031196,1120421,1120421,88943,596550,131649,303279,0,0.0787322185732369
2023,02.041.460/0001-93,Telecomunicações,7199749,5780851,2783634,3762376,3762376,454773,918813,2003168,385622,0,0.0786688672653905
2010,02.558.134/0001-58,Telecomunicações,40138435,25023728,17110786,19040256,19040256,1967099,10596090,4727571,1749496,0,0.0786093502934495
2017,08.764.621/0001-53,Comércio (Atacado e Varejo),271501,203314,198635,589315,589315,15981,-68582,390455,251461,0,0.0786025556528326
2022,03.342.704/0001-30,Petróleo e Gás,3727672,2851932,2500712,2681404,2681404,224074,885704,418235,1153391,0,0.0785691944969235
2018,62.307.848/0001-15,Bancos,1068819,415513,414536,414536,414536,32643,153209,1255,227429,0,0.0785607189185417
2016,05.878.397/0001-32,Comércio (Atacado e Varejo),572647,447896,445247,486313,486313,35146,102557,100833,247777,0,0.0784691089002804
2020,07.802.794/0001-56,Energia Elétrica,350688,272896,218497,237666,237666,21390,45305,79151,87541,4279,0.0783815079737336
2019,19.296.342/0001-29,Sem Setor Principal,73733,101356,101253,138378,138378,7943,8289,130640,-8494,0,0.0783673388847232
2012,08.935.054/0001-50,Energia Elétrica,114314,110694,100393,145884,145884,8628,38350,156510,-57604,0,0.0779446040435796
2023,02.635.522/0001-95,Agricultura (Açúcar Álcool e Cana),2114291,1983434,1408472,2229206,2229206,154500,313179,1069198,692329,0,0.0778952059912253
2013,03.983.431/0001-03,Energia Elétrica,10496510,4275080,3864456,3923812,3923812,332791,2489048,547883,536751,17339,0.0778443912160708
2021,00.359.742/0001-08,Sem Setor Principal,28116,6329,6169,7594,7594,492,400,632,6070,0,0.0777373992731869
2014,09.041.168/0001-10,Construção Civil Mat. Constr. e Decoração,480699,330485,330451,416506,416506,25673,9642,108944,272247,0,0.0776827995219148
2021,02.635.522/0001-95,Agricultura (Açúcar Álcool e Cana),1336835,1141905,763655,1132394,1132394,88274,205980,667691,170449,0,0.0773041540233207
2011,07.875.234/0001-21,Construção Civil Mat. Constr. e Decoração,393197,259816,259608,327753,327753,20082,105571,402544,-200444,0,0.0772931613141608
2022,33.592.510/0001-54,Extração Mineral,239177000,128232000,111846000,111123000,111123000,9907000,27224000,-10794000,86519000,-1733000,0.0772584066379687
2010,01.027.058/0001-91,Intermediação Financeira,3973714,2825991,2632620,3039443,3039443,217497,947234,45378,1809334,20000,0.0769630901159983
2015,06.082.980/0001-03,Comércio (Atacado e Varejo),682218,568255,498160,569792,569792,43651,81385,299984,144772,0,0.0768158661164442
2016,09.041.168/0001-10,Construção Civil Mat. Constr. e Decoração,222668,166079,165844,178631,178631,12741,-17089,147323,35656,0,0.076716502387418
2021,61.082.004/0001-50,Brinquedos e Lazer,225938,105894,78716,79254,79254,8104,28174,47289,-4313,0,0.0765293595482275
2013,01.027.058/0001-91,Intermediação Financeira,7365665,4681507,4290296,5409186,5409186,358161,2093397,284027,2673601,0,0.0765054927825591
2021,35.502.310/0001-99,Serviços Transporte e Logística,556283,283556,207549,225228,225228,21562,2094,92521,109051,0,0.076041416862983
2010,33.000.118/0001-79,Telecomunicações,40583768,25609263,17719078,19607737,19607737,1946251,10596043,5187033,1878410,0,0.075997930904923
2010,01.917.705/0001-30,Energia Elétrica,14846342,7616314,7060143,7338212,7338212,578463,4165057,1288201,1306491,0,0.0759505188467807
2012,29.780.061/0001-09,Sem Setor Principal,573543,392831,392831,425979,425979,29770,61131,112106,165073,57899,0.0757832248473262
2014,49.263.189/0001-02,Construção Civil Mat. Constr. e Decoração,1898078,415921,389796,376347,376347,31367,80749,53474,210757,0,0.0754157640513463
2022,09.359.927/0001-97,Energia Elétrica,156889,100680,69367,80111,80111,7588,12338,49643,2504,8038,0.0753675009932459
2009,61.584.140/0001-49,Energia Elétrica,8249872,4138692,3764095,4965158,4965158,311871,2561142,1936774,224710,-69339,0.075354967221528
2023,00.389.481/0001-79,Serviços Transporte e Logística,3165539,1222878,950005,1638056,1638056,92117,46799,1338769,160371,0,0.0753280376292647
2015,02.998.301/0001-81,Energia Elétrica,1447970,1014001,774299,814766,814766,76344,333431,222344,245087,-62440,0.0752898665780409
2022,07.859.971/0001-30,Energia Elétrica,2869408,2365944,2340966,3070848,3070848,178030,541051,902552,784760,664455,0.0752469204681091
2022,31.001.230/0001-07,Energia Elétrica,173798,145531,145531,159404,159404,10932,41008,53218,54246,0,0.0751180160927912
2020,02.429.144/0001-93,Energia Elétrica,45489994,20521143,18846897,20257417,20257417,1540262,13626127,1384042,3706986,0,0.075057320150247
2023,02.429.144/0001-93,Energia Elétrica,56904986,29385410,27132003,29464018,29464018,2202330,17125831,4598695,5537162,0,0.0749463764500819
2011,61.584.140/0001-49,Energia Elétrica,11025393,5208542,4761995,5997851,5997851,389845,3942010,2396979,-730983,0,0.0748472413201238
2022,42.500.384/0001-51,Energia Elétrica,2463604,1051306,641646,819396,819396,78659,63674,685094,-8031,0,0.0748202711674812
2019,14.191.427/0001-29,Agricultura (Açúcar Álcool e Cana),249147,174751,137067,152008,152008,13073,584,59786,78565,0,0.0748093000898421
2011,06.981.176/0001-58,Energia Elétrica,5739108,4583907,4217639,4493448,4493448,342583,1895699,986154,1269012,0,0.0747360275852019
2022,02.998.301/0001-81,Energia Elétrica,1581283,1107848,920661,938127,938127,82673,351387,200820,303247,0,0.0746248582838079
2023,00.873.894/0001-24,Serviços Transporte e Logística,1050223,568367,414672,478256,478256,42339,121909,250254,63754,0,0.0744923614495564
2010,06.977.751/0001-49,Sem Setor Principal,226030,219974,219974,1331392,1331392,16365,340106,161553,813368,0,0.074395155791139
2011,03.220.438/0001-73,Energia Elétrica,2473610,1150448,1042089,1097906,1097906,85522,657848,108367,246169,0,0.0743379970237681
2022,00.864.214/0001-06,Energia Elétrica,36831219,18345882,17071418,18792306,18792306,1362843,10614828,4386615,954206,1473814,0.0742860441378616
2023,00.864.214/0001-06,Energia Elétrica,39788067,20024403,18447222,20264452,20264452,1484949,11904390,4291579,1381322,1202212,0.0741569673762559
2014,15.912.764/0001-20,Comércio (Atacado e Varejo),890620,357190,353966,527589,527589,26488,181971,35190,283940,0,0.0741566113273048
2011,10.265.949/0001-77,Agricultura (Açúcar Álcool e Cana),9009274,1074654,1063498,1145202,1145202,79386,577356,132974,355486,0,0.0738712180850767
2018,07.859.971/0001-30,Energia Elétrica,1808293,1432958,1426558,1790727,1790727,105729,339593,274100,800880,270425,0.0737837396490337
2016,04.128.563/0001-10,Energia Elétrica,1765069,1139521,966289,1053758,1053758,83861,386889,224475,358533,0,0.073593202758001
2012,01.027.058/0001-91,Intermediação Financeira,5993531,4069733,3752407,4594075,4594075,299334,1860715,119409,2314617,0,0.0735512624538268
2019,31.001.230/0001-07,Energia Elétrica,162.7,134.34,134.34,141.17,141.17,9.88,48.96,43.92,38.41,0,0.0735447372338842
2011,10.345.009/0001-98,Farmacêutico e Higiene,79706,32985,32856,35272,35272,2425,10196,3749,18902,0,0.0735182658784296
2010,04.128.563/0001-10,Energia Elétrica,15044940,9100011,8226036,8656131,8656131,663226,5737176,468582,1787147,0,0.0728818899229902
2023,02.998.301/0001-81,Energia Elétrica,1576764,1073662,889575,982769,982769,78127,379235,129398,396009,0,0.0727668484122564
2009,01.027.058/0001-91,Intermediação Financeira,3430168,2485389,2325118,2609656,2609656,180837,826659,68366,1533794,0,0.0727600387705908
2015,29.780.061/0001-09,Sem Setor Principal,499526,359756,359756,407600,407600,26074,30273,178775,120808,51670,0.072476901010685
2009,07.809.905/0001-56,Energia Elétrica,3238473,1671835,1519855,1589045,1589045,121043,990288,147385,302372,27957,0.0724012836194959
2022,14.785.152/0001-51,Construção Civil Mat. Constr. e Decoração,308525,288560,287645,312727,312727,20863,42200,129180,120484,0,0.0723003881341835
2021,33.453.598/0001-23,Comércio (Atacado e Varejo),96917878,10860010,9872435,12512256,12512256,784538,7725352,2963022,1039344,0,0.0722410016197038
2011,02.107.946/0001-87,Telecomunicações,38835903,23342189,15240908,17491893,17491893,1686149,10547671,6072937,-814864,0,0.0722361129026931
2017,06.981.176/0001-58,Energia Elétrica,9350455,3976965,3818739,3516250,3516250,286829,1614926,1186036,428459,0,0.0721225859417923
2023,02.998.611/0001-04,Energia Elétrica,7131661,4734251,4709362,5420770,5420770,341260,1139933,1047215,2892362,0,0.0720832080935295
2019,08.935.054/0001-50,Energia Elétrica,296948,227357,175101,214784,214784,16318,84805,145910,-32249,0,0.0717725867248424
2018,02.429.144/0001-93,Energia Elétrica,42759621,19381061,17778879,18961962,18961962,1390996,13452580,1952391,2165995,0,0.0717708901488933
2020,31.001.230/0001-07,Energia Elétrica,161876,139805,139805,141678,141678,10020,45861,23237,62560,0,0.0716712563928329
2012,02.558.157/0001-62,Telecomunicações,46224912,30524009,25030850,26312403,26312403,2185653,15933036,2982393,4452181,759140,0.0716043885323189
2019,61.584.140/0001-49,Energia Elétrica,16825236,8065231,7436858,7896757,7896757,577257,5475748,859317,741852,242583,0.0715735234365885
2023,29.780.061/0001-09,Sem Setor Principal,1446863,712112,648598,694163,694163,50759,74522,263676,305206,0,0.0712795178286562
2017,33.376.989/0001-91,Seguradoras e Corretoras,4953739,2039231,1999599,1493638,1493638,145150,423438,0,925050,0,0.0711787923977225
2010,08.801.621/0001-86,Construção Civil Mat. Constr. e Decoração,252779,175927,167682,194050,194050,12496,23223,50343,107988,0,0.0710294610832902
2019,02.429.144/0001-93,Energia Elétrica,45092420,20788729,19100920,20431658,20431658,1475314,14477215,1730832,2748297,0,0.0709670129424459
2014,03.983.431/0001-03,Energia Elétrica,12550024,4721620,4372287,4580601,4580601,335065,2751388,655787,834581,3780,0.0709639911725213
2011,06.977.751/0001-49,Sem Setor Principal,371630,348394,348124,1013436,1013436,24720,208054,445253,335409,0,0.0709541496122206
